time,tweet
2022-05-29 23:59:53+00:00,"@CartoonDubema With the state of the crypto prices at the moment utility NFTs are the best investment out there. with CoolBeez you own a share in land and games across all of the Metaverse spaces.

An appreciating asset even in touch times!

Swipe one up will you can!

@CoolBeezNFT https://t.co/6MnfIGy0eI"
2022-05-29 23:59:53+00:00,"@Airdrop6_com METAMERCE IS THE FIRST METAVERSE ENTERTAINMENT CITY, UTILIZING BLOCKCHAIN TECHNOLOGY THROUGH CRYPTO CURRENCY.
https://t.co/NOKeNgYdSB https://t.co/z4Pc9pixRH"
2022-05-29 23:59:53+00:00,"RT @airdropinspect: New airdrop: Centurion Invest (CIX)
Total Reward: 500,000 CIX
Rate: ⭐️⭐️⭐️⭐️
Winners: 2,000 Random &amp; top 100
Distributi…"
2022-05-29 23:59:53+00:00,"FUCK! What the hell, Mr. Simmons, idiots aren't worth it. Invest only in what is worth it. Don't waste your time because time is money and if money is bitcoin then don't waste bitcoins of your precious time https://t.co/bcXK5ltI93"
2022-05-29 23:59:53+00:00,"@OkayBears_eth A Free bear?
 @suit_designa @Rizan_Crypto @NFteen99 @tuhafbilglerr @Schlomo81 @raffans17 @Shevtsov_O @Shanerz @nftdevcrypto @sonofsatoshi_ @patipon_amphet @lung_aums @adithyanaren89 @SeptSevenSette"
2022-05-29 23:59:54+00:00,"@OkayBears_eth OKAY BEAR?
 @metamiracle @kingaza1128 @crypto_mre @dasronii @Lost_MarblesNFT @Scr4pperHBS @bucurlivia73 @icegame121 @GoJasmine0 @sabrinaxgang @A2DL1 @Arrie80641576"
2022-05-29 23:59:54+00:00,"@CryptoAltGems @WhaleEverything The next ×100 crypto is $pbx of @probinex1
📌https://t.co/GKocCZG4P4 https://t.co/yH7qc0Yxly"
2022-05-29 23:59:54+00:00,"RT @danheld: JPMorgan in 2017: ""#Bitcoin is a fraud that will eventually blow up""

JPMorgan yesterday: ""#Bitcoin is now our preferred alter…"
2022-05-29 23:59:54+00:00,Check Out The Top 10 Bitcoin Faucet Claims! 100% Real Payouts https://t.co/glP9ilzDWO #free #crypto
2022-05-29 23:59:54+00:00,"@OkayBears_eth yo free okay bear?
 @Rohit30795911 @NiceBabyBear @Spolidore @JeffB71387596 @crypto_Sv2 @mxra442 @Dav1bz @Favour18284802 @ladyloomi @fractalz369 @MaryamHollowa11 @erroldcalvo"
2022-05-29 23:59:54+00:00,"#LazyHalos #NFT #ETH #BTC

https://t.co/EFJ7zk1xor"
2022-05-29 23:59:54+00:00,"@Hoo_exchange @outspaceio I believe this is a wonderful project.The projector has a lot of attractions so hopefully the project will be better in the future and will be the best.
@Nahidsp12
@mdjahidikorim14
@Hasif47
@Bishal3601
@juyel2004

#Airdrop #Crypto #NFT"
2022-05-29 23:59:54+00:00,"Man crypto Twitter is a cesspool of complete crap all designed to scam people, it's actually depressing to look at. Then I remember how crypto folks act on Twitter and I don't feel so bad. 

Never been justified in not really backing crypto than seeing crypto implode recently!"
2022-05-29 23:59:54+00:00,TLDR $BTC top IVO $190k - 200k https://t.co/2ZwXDurMpR
2022-05-29 23:59:54+00:00,"Bought the dip on $GMT #STEPN I been hearing a lot about this project and apparently China banned its users.
As far as I know, When China Bans it you BUY it! NFA
LFG! 🚀 DYOR

https://t.co/Jo2ycmpR4E

#nft #airdrop $btc $eth $ust #terra #luna $luna $lunc $ust $ustc $ape $stepn"
2022-05-29 23:59:54+00:00,"@cryptoworld202 We are quite different from Doge and Shib in a lot of ways.

For one, we have a very strong utility roadmap and are trying to build disruptive solutions that contribute positively to the crypto space -- so we are not just a memecoin. #FLOKI https://t.co/mkdK2EwEii"
2022-05-29 23:59:55+00:00,"@ohhshiny 💥 Crypto giveaway!

⌛ tinyurl. com/2ZY36OOZ"
2022-05-29 23:59:55+00:00,"@CryptoAltGems @WhaleEverything The next top crypto project is the #fintech of @Probinex1 
📌https://t.co/GKocCZG4P4 
#cryptocurrency 
#exchange https://t.co/tRcOlcoakY"
2022-05-29 23:59:55+00:00,"@OkayBears_eth A Free bear?
 @wen_kiwi @Belief_BTC @Sergio_GarrCon @Cryptom68180357 @Rocket_Surg3on @JayCruzer @xiao_ming2021 @lpm_bg @ArchitectDeep @alexscif2"
2022-05-29 23:59:55+00:00,"RT @420wealth: ⚠️ JOIN the PLUG Army ⚠️

While you still can 💥🔌⚡️

https://t.co/X8oAQOZTTH 👈🏼

#NFTcommunity #NFTplug #Crypto #Blockchain #…"
2022-05-29 23:59:55+00:00,"@OkayBears_eth Free Bear?
 @OsvaldoALCA @WebullGenie @LRMelo33 @homie_crypto @0xFreeman @twiqp @Zhixian61652467 @Northpreneur @BeaugossDwayne @gladiator_z @DXB2112 @jaugustopires"
2022-05-29 23:59:55+00:00,@OkayBears_eth free okay bear @sahabat_crypto @Melanie08646870 @wabi_swj @WahidUl96405632 @hagifar @zDixxey @crypt0savage @STINKYNUTT381 @taherneo @AAL_2022 @hamedayoubi18
2022-05-29 23:59:56+00:00,"JP Morgan’s $38,000 Bitcoin Price Prediction! – Coffee N Crypto LIVE https://t.co/4UPw6PZAS0 #USA #US #UnitedStates #Sweden #Swiss #Europe #Euro #CaymanIsland #Gibraltar #England #Jordan #Oman #bahrain #Kuwait #canada"
2022-05-29 23:59:56+00:00,"I will invest all my free money in Bitcoin
Reading time: ~2 m

https://t.co/O7HsJstL0O
#Bitcoin #free #invest #money https://t.co/4zlNbVQO3f"
2022-05-29 23:59:56+00:00,"RT @bravepromote: $50 in 6 Hours 

- RT &amp; Follow @crypto_pulse 

ℹ️@crypto_pulse - The UKs Biggest Bitcoin &amp; Cryptocurrency Podcas 💥
Visit…"
2022-05-29 23:59:56+00:00,RT @ImperialRoldan: @Mt_Blox #bitcoin
2022-05-29 23:59:56+00:00,"RT @kubieth: 💰 $200 CASH GIVEAWAY 💰

2 Winner $200 CASH 🏆  
2 Winner WL 

1⃣RT &amp; Like
2⃣Follow me &amp; @THEWINNERSCLUBS 
3⃣Tag 3 friends

Bonu…"
2022-05-29 23:59:57+00:00,blocmatesdotcom marshallinu_ MemeKongToken is where the gains are! 🦍🦍2013 - You missed $BTC🔴 2014 - You missed… https://t.co/ruzNUoCeCe
2022-05-29 23:59:57+00:00,RT @defichain: Check this out: @coingecko’s Head of Research wrote an article about the Bitcoin #DeFi ecosystem as a report for Stacks Foun…
2022-05-29 23:59:57+00:00,"@CartoonDubema With the state of the crypto prices at the moment utility NFTs are the best investment out there. with CoolBeez you own a share in land and games across all of the Metaverse spaces.

An appreciating asset even in touch times!

Swipe one up will you can!

@CoolBeezNFT https://t.co/NEdIEULLdu"
2022-05-29 23:59:57+00:00,"RT @Satoshii_BTCs: 1 BTCs = 3,000$ 💰💯
Let's Start Massive Trend Today 📈
Let's keep on pushing adoption and create a massive consensus ecosy…"
2022-05-29 23:59:57+00:00,"@MetaLadies_ If you are tired of similar metaverse images, you are invited to #Lotsgaming just 1 billion supply Contract: 0x5F372764C2d67BEe6fD1D53d51551b01885aae72💎🍀🎁🚀🤑🎁 #ltsg #altcoin #GEMS #NFT #Binance #Elon #pump #Pinksale #CMC #cg #Airdrops #Crypto #Coinbase #KYC #HODL #memecoin"
2022-05-29 23:59:57+00:00,RT @Dennis_Porter_: #Bitcoin is my new favorite stablecoin.
2022-05-29 23:59:57+00:00,"RT @BTCTN: The #NFT collection #Goblintown is capturing millions in sales, as the NFT project has recorded $22.85 million in sales this wee…"
2022-05-29 23:59:57+00:00,"RT @DMM_Bitcoin: ／
毎日参加！その場で当たる！
🎉 #フォローRTキャンペーン 🎉
400名様に500円分のデジタルギフトをプレゼント😊
＼

■応募方法
①@DMM_Bitcoinをフォロー
②この投稿をRT
③以下のURLから抽選！
https://t.c…"
2022-05-29 23:59:58+00:00,"RT @intocryptoverse: #Bitcoin: Whale Watching

https://t.co/cqmcgcIgGy"
2022-05-29 23:59:58+00:00,"If you can get through this period and you still believe, you will probably make it! #BTC ❤️👌🏼"
2022-05-29 23:59:58+00:00,"@ClassyCrypto_ @shiftiran @Stepnofficial DID YOU BUY $SHIFT YET?

BRINGING YOU THE FUTURE IN FITNESS, HEALTH AND TECHNOLOGY. EARN CRYPTO WHILST REACHING YOUR FITNESS GOALS. 🏋️‍♂️📲🪙

VISIT OUR WEBSITE 💻
https://t.co/0oUTAyhJAw

FOLLOW US ON TWITTER 🐦
@shift_token 

JOIN US ON TELEGRAM 📥
https://t.co/MDNmbTI3p2 https://t.co/V3JOgUkjYe"
2022-05-29 23:59:58+00:00,"@deivsguitar1 @capitalismo28 @DarkGhost35 Então se seus amigos não conseguiram retirar os investimentos de 2018, ou não era bitcoin (e provavelmente era pirâmide, ou seja, erro DELES). Ou eles consentiram em algum contrato no qual não poderiam retirar os investimentos até determinada data. O que é raro e improvável."
2022-05-29 23:59:58+00:00,"RT @KevinSvenson_: #Bitcoin Halving Cycle - Time Factor⏳

It's common for #BTC to trade sideways for 20 months (give or take) before the Ha…"
2022-05-29 23:59:59+00:00,"@duraummes @bolsonitro_btc @sseraphini PJ ñ paga IR

contador explica, divisão de lucros, etc"
2022-05-29 23:59:59+00:00,"RT @DaanCrypto: $BTC &amp; $SPX Bear Market Google Search Results.

Was curious as to how many people are looking up things about bear markets…"
2022-05-29 23:59:59+00:00,@GrandApeGang @CheponNFT @1Mrsen1 @BTC_Bryant
2022-05-29 23:59:59+00:00,"The success of these signals 
(Pump/Dump) depends entirely on the situation of BTC. Therefore, you should constantly check the BTC (with this chart). 

@CoinBotAI 

#BTC #ETH $BTC $ETH #Crypto 
#blockchain #USDT $USDT #BITCOIN #bitcoin #Binance https://t.co/2K8UExyrdx"
2022-05-29 23:59:59+00:00,"🐳 #Cardano $ADA Whale ❤️laced!
💰 Transaction Output: 1.6M ₳D₳ / 0.77M USD 
👁️ Tx info:
➡️ https://t.co/1AizMBdMzf

🙏Support us:
- Stake with  ☮️PEACE☮️ pool: https://t.co/Uztjjf2EbE
- Stake with SHARP/EASY1/BOOST/GMBL
#fintech #blockchain #crypto"
2022-05-29 23:59:59+00:00,"I am claiming my free Lightning sats from @_bitcoiner's zesty faucet! ⚡

@boltcoiner unlock me 72d5fad7-cb95-4ee2-8072-3d35f54311c3

#Bitcoin #BTC #LN #LightningNetwork #boltcoiner
https://t.co/WwdX79fkvV"
2022-05-29 23:59:59+00:00,"Bought the dip on $GMT #STEPN I been hearing a lot about this project and apparently China banned its users.
As far as I know, When China Bans it you BUY it! NFA
LFG! 🚀 DYOR

https://t.co/oZfcFdUAxW

#nft #airdrop $btc $eth $ust #terra #luna $luna $lunc $ust $ustc $ape $stepn"
